,0_x,1,2,0_y
343701,18308412,2019-08-15 22:01:52+03:00,0101000020E6100000DA9C67C9B3844340317B638D5D844640,6
343702,18308412,2019-08-15 22:02:02+03:00,0101000020E6100000927ECBB8BA844340D77F5F5C38844640,6
343703,18308412,2019-08-15 22:02:12+03:00,0101000020E610000069808D0EC18443406F74DC0C1A844640,6
343704,18308412,2019-08-15 22:02:20+03:00,0101000020E6100000607C0D14C38443404480B2F60E844640,6
343705,18308412,2019-08-15 22:02:30+03:00,0101000020E6100000607C0D14C3844340C7696CD50C844640,6
343706,18308412,2019-08-15 22:02:40+03:00,0101000020E6100000607C0D14C3844340C7696CD50C844640,6
343707,18308412,2019-08-15 22:02:50+03:00,0101000020E610000006871D22C3844340C7696CD50C844640,6
343708,18308412,2019-08-15 22:03:00+03:00,0101000020E6100000349A9B39C4844340F07AFA5A08844640,6
343709,18308412,2019-08-15 22:03:02+03:00,0101000020E61000003E81579BC48443403E9B86FD06844640,6
343710,18308412,2019-08-15 22:03:03+03:00,0101000020E61000000F81295FC5844340306FDBE505844640,6
343711,18308412,2019-08-15 22:03:04+03:00,0101000020E61000000C76BDD8C6844340C18440DC04844640,6
343712,18308412,2019-08-15 22:03:05+03:00,0101000020E6100000E381F3EBC8844340958F7E2604844640,6
343713,18308412,2019-08-15 22:03:06+03:00,0101000020E6100000DD9B2F53CB844340F0846E1804844640,6
343714,18308412,2019-08-15 22:03:07+03:00,0101000020E6100000BD8E21C8CD844340D884577A04844640,6
343715,18308412,2019-08-15 22:03:09+03:00,0101000020E6100000E69E17AED3844340DB72FF6705844640,6
343716,18308412,2019-08-24 08:33:11+03:00,0101000020E6100000F26F9168DB7543408C78BC56EC874640,7
343717,18308412,2019-08-24 08:33:12+03:00,0101000020E61000006F86D789DD75434046953B15EB874640,7
343718,18308412,2019-08-24 08:33:22+03:00,0101000020E61000001486DB3AEC754340217D61DAE1874640,7
343719,18308412,2019-08-24 08:33:32+03:00,0101000020E6100000CB79F765FF7543401E90518CD6874640,7
343720,18308412,2019-08-24 08:33:42+03:00,0101000020E61000004178353B197643406290363DC8874640,7
343721,18308412,2019-08-24 08:33:52+03:00,0101000020E6100000D36E0B8535764340767D9DD6B8874640,7
343722,18308412,2019-08-24 08:34:02+03:00,0101000020E61000006F72D3B9567643404B6D47C7A5874640,7
343723,18308412,2019-08-24 08:34:12+03:00,0101000020E6100000CF8D23B5747643409D7337D994874640,7
343724,18308412,2019-08-24 08:34:22+03:00,0101000020E6100000D28E1B7E777643404589B36D93874640,7
343725,18308412,2019-08-24 08:34:32+03:00,0101000020E61000007D622B8C777643404589B36D93874640,7
343726,18308412,2019-08-24 08:34:42+03:00,0101000020E6100000C86DD7EA7B764340E07284EA90874640,7
343727,18308412,2019-08-24 08:34:52+03:00,0101000020E6100000257F53FF90764340EB9ECFD884874640,7
343728,18308412,2019-08-24 08:35:02+03:00,0101000020E6100000A86FB9BCA9764340839B900777874640,7
343729,18308412,2019-08-24 08:35:12+03:00,0101000020E6100000F5792DA5C5764340328518F966874640,7
343730,18308412,2019-08-24 08:35:19+03:00,0101000020E6100000F276059DD77643400A7F96D05C874640,7
343731,18308412,2019-08-24 08:35:20+03:00,0101000020E61000001D7F172EDA764340876F3C3B5B874640,7
343732,18308412,2019-08-24 08:35:25+03:00,0101000020E6100000D57CA716E976434004871AFC52874640,7
343733,18308412,2019-08-24 08:35:30+03:00,0101000020E6100000A95F156BF9764340187D5DB349874640,7
343734,18308412,2019-08-24 08:35:36+03:00,0101000020E6100000CB88AF180C7743407373E5443F874640,7
343735,18308412,2019-08-24 08:35:46+03:00,0101000020E61000005468B58C28774340B0977A1A2F874640,7
343736,18308412,2019-08-24 08:35:50+03:00,0101000020E6100000A863F96A337743401C8B911829874640,7
343737,18308412,2019-08-24 08:35:53+03:00,0101000020E6100000A87F25643B7743401C9505D624874640,7
343738,18308412,2019-08-24 08:36:03+03:00,0101000020E61000002D7BF7A752774340AE98B29017874640,7
343739,18308412,2019-08-24 08:36:09+03:00,0101000020E6100000248053CB5A774340EB8B9B5212874640,7
343740,18308412,2019-08-24 08:36:15+03:00,0101000020E61000008765DB3C61774340BFA04D5A0D874640,7
343741,18308412,2019-08-24 08:36:17+03:00,0101000020E61000005978FDDB637743400283D6D20B874640,7
343742,18308412,2019-08-24 08:36:18+03:00,0101000020E6100000237FBB2B65774340AE86FA540B874640,7
343743,18308412,2019-08-24 08:36:20+03:00,0101000020E6100000F86C35DD66774340DD8628910A874640,7
343744,18308412,2019-08-24 08:36:21+03:00,0101000020E61000002D79C768677743402E955C210A874640,7
343745,18308412,2019-08-24 08:36:22+03:00,0101000020E6100000DC6A93D867774340856C90B109874640,7
343746,18308412,2019-08-24 08:36:24+03:00,0101000020E6100000527575AA68774340EE7ADBDF08874640,7
343747,18308412,2019-08-24 08:36:25+03:00,0101000020E610000075837BFE687743403F890F7008874640,7
